paper_id,pmid,pmcid,doi,title,pmc_access_status,pmc_parse_status,pdf_needed,pdf_import_status,normalized_path,notes
pmid-23217182,23217182,PMC3537702,10.1186/1471-2148-12-237,Evidence for selection at HIV host susceptibility genes in a West Central African human population.,available,usable,no,not_attempted,/Users/xingmeng/.openclaw/workspaces/staff-scientist-ideker/agenticWorkflow_LiteratureScreeningAndFullTextReview/runs/host_pathogen_shared_mechanisms_apms_20260826/passes/pass_001/artifacts/fulltext_import/PMC_XML/normalized/PMC3537702.json,PMC XML downloaded and normalized.
pmid-23202462,23202462,PMC3497050,10.3390/v4102233,RNA structural elements of hepatitis C virus controlling viral RNA translation and the implications for viral pathogenesis.,available,usable,no,not_attempted,/Users/xingmeng/.openclaw/workspaces/staff-scientist-ideker/agenticWorkflow_LiteratureScreeningAndFullTextReview/runs/host_pathogen_shared_mechanisms_apms_20260826/passes/pass_001/artifacts/fulltext_import/PMC_XML/normalized/PMC3497050.json,PMC XML downloaded and normalized.
pmid-23170174,23170174,PMC3499821,10.3390/v4091592,Filovirus research in Gabon and equatorial Africa: the experience of a research center in the heart of Africa.,available,usable,no,not_attempted,/Users/xingmeng/.openclaw/workspaces/staff-scientist-ideker/agenticWorkflow_LiteratureScreeningAndFullTextReview/runs/host_pathogen_shared_mechanisms_apms_20260826/passes/pass_001/artifacts/fulltext_import/PMC_XML/normalized/PMC3499821.json,PMC XML downloaded and normalized.
pmid-23166591,23166591,PMC3499507,10.1371/journal.pone.0048702,Nucleolar protein trafficking in response to HIV-1 Tat: rewiring the nucleolus.,available,usable,no,not_attempted,/Users/xingmeng/.openclaw/workspaces/staff-scientist-ideker/agenticWorkflow_LiteratureScreeningAndFullTextReview/runs/host_pathogen_shared_mechanisms_apms_20260826/passes/pass_001/artifacts/fulltext_import/PMC_XML/normalized/PMC3499507.json,PMC XML downloaded and normalized.
pmid-23164059,23164059,PMC3547713,10.1186/1743-422X-9-277,Human immunodeficiency virus type 1 Vpu and cellular TASK proteins suppress transcription of unintegrated HIV-1 DNA.,available,usable,no,not_attempted,/Users/xingmeng/.openclaw/workspaces/staff-scientist-ideker/agenticWorkflow_LiteratureScreeningAndFullTextReview/runs/host_pathogen_shared_mechanisms_apms_20260826/passes/pass_001/artifacts/fulltext_import/PMC_XML/normalized/PMC3547713.json,PMC XML downloaded and normalized.
pmid-23139125,23139125,,10.1007/s12272-012-1006-x,Bioactive anthraquinones from endophytic fungus Aspergillus versicolor isolated from red sea algae.,missing,not_attempted,yes,missing,,No PMCID found via NCBI idconv; PDF fallback will be needed.
pmid-23139120,23139120,,10.1007/s12272-012-1001-2,Roles of phosphoinositides and phosphoinositides kinases in hepatitis C virus RNA replication.,missing,not_attempted,yes,missing,,No PMCID found via NCBI idconv; PDF fallback will be needed.
pmid-23131831,23131831,PMC3487776,10.1128/mBio.00411-12,Novel Phosphorylations of IKKγ/NEMO.,available,usable,no,not_attempted,/Users/xingmeng/.openclaw/workspaces/staff-scientist-ideker/agenticWorkflow_LiteratureScreeningAndFullTextReview/runs/host_pathogen_shared_mechanisms_apms_20260826/passes/pass_001/artifacts/fulltext_import/PMC_XML/normalized/PMC3487776.json,PMC XML downloaded and normalized.
pmid-23125841,23125841,PMC3486646,10.3389/fmicb.2012.00367,Characterization of staufen1 ribonucleoproteins by mass spectrometry and biochemical analyses reveal the presence of diverse host proteins associated with human immunodeficiency virus type 1.,available,usable,no,not_attempted,/Users/xingmeng/.openclaw/workspaces/staff-scientist-ideker/agenticWorkflow_LiteratureScreeningAndFullTextReview/runs/host_pathogen_shared_mechanisms_apms_20260826/passes/pass_001/artifacts/fulltext_import/PMC_XML/normalized/PMC3486646.json,PMC XML downloaded and normalized.
pmid-23121365,23121365,,10.1111/j.1365-2893.2012.01631.x,IL28B genetic variation and hepatitis C virus-specific CD4(+) T-cell responses in anti-HCV-positive blood donors.,missing,not_attempted,yes,missing,,No PMCID found via NCBI idconv; PDF fallback will be needed.
pmid-23092512,23092512,PMC3503569,10.1186/1742-4690-9-86,Identification and characterization of naturally occurring splice variants of SAMHD1.,available,usable,no,not_attempted,/Users/xingmeng/.openclaw/workspaces/staff-scientist-ideker/agenticWorkflow_LiteratureScreeningAndFullTextReview/runs/host_pathogen_shared_mechanisms_apms_20260826/passes/pass_001/artifacts/fulltext_import/PMC_XML/normalized/PMC3503569.json,PMC XML downloaded and normalized.
pmid-23092163,23092163,PMC3492151,10.1186/1742-4690-9-88,SAMHD1: a new contributor to HIV-1 restriction in resting CD4+ T-cells.,available,usable,no,not_attempted,/Users/xingmeng/.openclaw/workspaces/staff-scientist-ideker/agenticWorkflow_LiteratureScreeningAndFullTextReview/runs/host_pathogen_shared_mechanisms_apms_20260826/passes/pass_001/artifacts/fulltext_import/PMC_XML/normalized/PMC3492151.json,PMC XML downloaded and normalized.
pmid-23083892,23083892,PMC3508086,10.1016/j.coviro.2012.09.013,"Hepatitis C virus-host interactions, replication, and viral assembly.",available,usable,no,not_attempted,/Users/xingmeng/.openclaw/workspaces/staff-scientist-ideker/agenticWorkflow_LiteratureScreeningAndFullTextReview/runs/host_pathogen_shared_mechanisms_apms_20260826/passes/pass_001/artifacts/fulltext_import/PMC_XML/normalized/PMC3508086.json,PMC XML downloaded and normalized.
pmid-23083826,23083826,PMC4624290,10.1016/j.idc.2012.08.003,Future classes of hepatitis C virus therapeutic agents.,available,usable,no,not_attempted,/Users/xingmeng/.openclaw/workspaces/staff-scientist-ideker/agenticWorkflow_LiteratureScreeningAndFullTextReview/runs/host_pathogen_shared_mechanisms_apms_20260826/passes/pass_001/artifacts/fulltext_import/PMC_XML/normalized/PMC4624290.json,PMC XML downloaded and normalized.
pmid-23076149,23076149,PMC3510820,10.1074/jbc.M112.403816,Functional analysis of the relationship between Vpx and the restriction factor SAMHD1.,available,unusable,yes,missing,,PMC XML body element is missing. Unusable PMC XML deleted from run artifacts.
pmid-23072882,23072882,,10.1016/j.antiviral.2012.09.023,Establishment of a robust dengue virus NS3-NS5 binding assay for identification of protein-protein interaction inhibitors.,missing,not_attempted,yes,missing,,No PMCID found via NCBI idconv; PDF fallback will be needed.
pmid-23059949,23059949,,,[Genetics in the study of HIV infection].,missing,not_attempted,yes,missing,,No PMCID found via NCBI idconv; PDF fallback will be needed.
pmid-23043384,23043384,,10.1111/j.1365-2893.2012.01605.x,Modulation of replication efficacy of the hepatitis C virus replicon Con1 by site-directed mutagenesis of an NS4B aminoterminal basic leucine zipper.,missing,not_attempted,yes,missing,,No PMCID found via NCBI idconv; PDF fallback will be needed.
pmid-23043109,23043109,PMC3510789,10.1074/jbc.R112.397760,Retroviral integrase proteins and HIV-1 DNA integration.,available,unusable,yes,missing,,PMC XML body element is missing. Unusable PMC XML deleted from run artifacts.
pmid-23029581,23029581,PMC3441407,10.1371/journal.pntd.0001820,G protein-coupled receptor kinase 2 promotes flaviviridae entry and replication.,available,usable,no,not_attempted,/Users/xingmeng/.openclaw/workspaces/staff-scientist-ideker/agenticWorkflow_LiteratureScreeningAndFullTextReview/runs/host_pathogen_shared_mechanisms_apms_20260826/passes/pass_001/artifacts/fulltext_import/PMC_XML/normalized/PMC3441407.json,PMC XML downloaded and normalized.
pmid-23025912,23025912,,10.1016/j.coviro.2012.09.001,New horizons for antiviral drug discovery from virus-host protein interaction networks.,missing,not_attempted,yes,missing,,No PMCID found via NCBI idconv; PDF fallback will be needed.
pmid-23019037,23019037,,10.3724/SP.J.1141.2012.05537,[SAMHD1 − a HIV-1 restriction factor derived from Myeloid lineage monocytes].,missing,not_attempted,yes,missing,,No PMCID found via NCBI idconv; PDF fallback will be needed.
pmid-23018509,23018509,,,"Comparative genetic analysis of VP4, VP1 and 3D gene regions of enterovirus 71 and coxsackievirus A16 circulating in Malaysia between 1997-2008.",missing,not_attempted,yes,missing,,No PMCID found via NCBI idconv; PDF fallback will be needed.
pmid-22999307,22999307,PMC3528803,10.1021/cb300420z,Chemoproteomic profiling identifies changes in DNA-PK as markers of early dengue virus infection.,available,usable,no,not_attempted,/Users/xingmeng/.openclaw/workspaces/staff-scientist-ideker/agenticWorkflow_LiteratureScreeningAndFullTextReview/runs/host_pathogen_shared_mechanisms_apms_20260826/passes/pass_001/artifacts/fulltext_import/PMC_XML/normalized/PMC3528803.json,PMC XML downloaded and normalized.
pmid-22988032,22988032,PMC3466370,10.4049/jimmunol.1201431,Kruppel-like factor 2 modulates CCR5 expression and susceptibility to HIV-1 infection.,available,usable,no,not_attempted,/Users/xingmeng/.openclaw/workspaces/staff-scientist-ideker/agenticWorkflow_LiteratureScreeningAndFullTextReview/runs/host_pathogen_shared_mechanisms_apms_20260826/passes/pass_001/artifacts/fulltext_import/PMC_XML/normalized/PMC3466370.json,PMC XML downloaded and normalized.
pmid-22946841,22946841,,10.1021/pr300683a,Serum metabolic profiling study of hepatocellular carcinoma infected with hepatitis B or hepatitis C virus by using liquid chromatography-mass spectrometry.,missing,not_attempted,yes,missing,,No PMCID found via NCBI idconv; PDF fallback will be needed.
pmid-22945356,22945356,PMC3494396,10.1038/cr.2012.129,Coxsackievirus mutants that can bypass host factor PI4KIIIβ and the need for high levels of PI4P lipids for replication.,available,unusable,yes,missing,,PMC XML body element is missing. Unusable PMC XML deleted from run artifacts.
pmid-22944692,22944692,,10.1515/hsz-2012-0168,A catalogue of putative HIV-1 protease host cell substrates.,missing,not_attempted,yes,missing,,No PMCID found via NCBI idconv; PDF fallback will be needed.
pmid-22933860,22933860,PMC3424424,,Hepatitis C virus infection and nonalcoholic steatohepatitis.,available,unusable,yes,missing,,PMC XML body element is missing. Unusable PMC XML deleted from run artifacts.
pmid-22930805,22930805,PMC3448970,10.1093/infdis/jis492,Modulation of innate host factors by Mycobacterium avium complex in human macrophages includes interleukin 17.,available,unusable,yes,missing,,PMC XML body element is missing. Unusable PMC XML deleted from run artifacts.
pmid-22926205,22926205,,10.1038/nrmicro2862,Restricting HIV the SAMHD1 way: through nucleotide starvation.,missing,not_attempted,yes,missing,,No PMCID found via NCBI idconv; PDF fallback will be needed.
pmid-22916011,22916011,PMC3420927,10.1371/journal.ppat.1002845,Identification and targeting of an interaction between a tyrosine motif within hepatitis C virus core protein and AP2M1 essential for viral assembly.,available,usable,no,not_attempted,/Users/xingmeng/.openclaw/workspaces/staff-scientist-ideker/agenticWorkflow_LiteratureScreeningAndFullTextReview/runs/host_pathogen_shared_mechanisms_apms_20260826/passes/pass_001/artifacts/fulltext_import/PMC_XML/normalized/PMC3420927.json,PMC XML downloaded and normalized.
pmid-22912627,22912627,PMC3418512,10.3389/fmicb.2012.00275,Retroelements versus APOBEC3 family members: No great escape from the magnificent seven.,available,usable,no,not_attempted,/Users/xingmeng/.openclaw/workspaces/staff-scientist-ideker/agenticWorkflow_LiteratureScreeningAndFullTextReview/runs/host_pathogen_shared_mechanisms_apms_20260826/passes/pass_001/artifacts/fulltext_import/PMC_XML/normalized/PMC3418512.json,PMC XML downloaded and normalized.
pmid-22911848,22911848,PMC3404009,10.1371/journal.pone.0041725,COP9 signalosome component JAB1/CSN5 is necessary for T cell signaling through LFA-1 and HIV-1 replication.,available,usable,no,not_attempted,/Users/xingmeng/.openclaw/workspaces/staff-scientist-ideker/agenticWorkflow_LiteratureScreeningAndFullTextReview/runs/host_pathogen_shared_mechanisms_apms_20260826/passes/pass_001/artifacts/fulltext_import/PMC_XML/normalized/PMC3404009.json,PMC XML downloaded and normalized.
pmid-22908011,22908011,PMC3415948,10.3389/fmicb.2012.00297,SAMHD1-Dependent and -Independent Functions of HIV-2/SIV Vpx Protein.,available,usable,no,not_attempted,/Users/xingmeng/.openclaw/workspaces/staff-scientist-ideker/agenticWorkflow_LiteratureScreeningAndFullTextReview/runs/host_pathogen_shared_mechanisms_apms_20260826/passes/pass_001/artifacts/fulltext_import/PMC_XML/normalized/PMC3415948.json,PMC XML downloaded and normalized.
pmid-22904091,22904091,PMC3505963,10.1093/nar/gks733,Unbiased proteomic analysis of proteins interacting with the HIV-1 5'LTR sequence: role of the transcription factor Meis.,available,usable,no,not_attempted,/Users/xingmeng/.openclaw/workspaces/staff-scientist-ideker/agenticWorkflow_LiteratureScreeningAndFullTextReview/runs/host_pathogen_shared_mechanisms_apms_20260826/passes/pass_001/artifacts/fulltext_import/PMC_XML/normalized/PMC3505963.json,PMC XML downloaded and normalized.
pmid-22900193,22900193,PMC3413985,10.1155/2012/501671,Comparison of Helicobacter bilis-Associated Protein Expression in Huh7 Cells Harbouring HCV Replicon and in Replicon-Cured Cells.,available,usable,no,not_attempted,/Users/xingmeng/.openclaw/workspaces/staff-scientist-ideker/agenticWorkflow_LiteratureScreeningAndFullTextReview/runs/host_pathogen_shared_mechanisms_apms_20260826/passes/pass_001/artifacts/fulltext_import/PMC_XML/normalized/PMC3413985.json,PMC XML downloaded and normalized.
pmid-22896615,22896615,PMC3486316,10.1128/JVI.01066-12,Reconstitution of the entire hepatitis C virus life cycle in nonhepatic cells.,available,unusable,yes,missing,,PMC XML body element is missing. Unusable PMC XML deleted from run artifacts.
pmid-22889230,22889230,PMC3432596,10.1186/1742-4690-9-65,Virus-producing cells determine the host protein profiles of HIV-1 virion cores.,available,usable,no,not_attempted,/Users/xingmeng/.openclaw/workspaces/staff-scientist-ideker/agenticWorkflow_LiteratureScreeningAndFullTextReview/runs/host_pathogen_shared_mechanisms_apms_20260826/passes/pass_001/artifacts/fulltext_import/PMC_XML/normalized/PMC3432596.json,PMC XML downloaded and normalized.
pmid-22878095,22878095,,10.1016/j.meegid.2012.07.010,Hepatitis C virus entry: role of host and viral factors.,missing,not_attempted,yes,missing,,No PMCID found via NCBI idconv; PDF fallback will be needed.
pmid-22875803,22875803,PMC3436993,10.4049/jimmunol.1103129,Host factor transcriptional regulation contributes to preferential expression of HIV type 1 in IL-4-producing CD4 T cells.,available,usable,no,not_attempted,/Users/xingmeng/.openclaw/workspaces/staff-scientist-ideker/agenticWorkflow_LiteratureScreeningAndFullTextReview/runs/host_pathogen_shared_mechanisms_apms_20260826/passes/pass_001/artifacts/fulltext_import/PMC_XML/normalized/PMC3436993.json,PMC XML downloaded and normalized.
