paper_id,pmid,pmcid,doi,title,pmc_access_status,pmc_parse_status,pdf_needed,pdf_import_status,normalized_path,notes
pmid-27219130,27219130,,10.1097/QAD.0000000000001166,Interferon-induced sterile alpha motif and histidine/aspartic acid domain-containing protein 1 expression in astrocytes and microglia is mediated by microRNA-181a.,missing,not_attempted,yes,missing,,No PMCID found via NCBI idconv; PDF fallback will be needed.
pmid-27200480,27200480,,10.1016/j.virol.2016.04.024,Equine schlafen 11 restricts the production of equine infectious anemia virus via a codon usage-dependent mechanism.,missing,not_attempted,yes,missing,,No PMCID found via NCBI idconv; PDF fallback will be needed.
pmid-27183594,27183594,,10.4049/jimmunol.1502062,Characterization of the Antigen Processing Machinery and Endogenous Peptide Presentation of a Bat MHC Class I Molecule.,missing,not_attempted,yes,missing,,No PMCID found via NCBI idconv; PDF fallback will be needed.
pmid-27170757,27170757,PMC4944280,10.1128/JVI.00504-16,HIV-1 Vpu Antagonizes CD317/Tetherin by Adaptor Protein-1-Mediated Exclusion from Virus Assembly Sites.,available,unusable,yes,missing,,PMC XML body element is missing. Unusable PMC XML deleted from run artifacts.
pmid-27149839,27149839,PMC4850421,10.1016/j.celrep.2016.03.074,Nuclear Envelope Protein SUN2 Promotes Cyclophilin-A-Dependent Steps of HIV Replication.,available,usable,no,not_attempted,/Users/xingmeng/.openclaw/workspaces/staff-scientist-ideker/agenticWorkflow_LiteratureScreeningAndFullTextReview/runs/host_pathogen_shared_mechanisms_apms_20260826/passes/pass_002/artifacts/fulltext_import/PMC_XML/normalized/PMC4850421.json,PMC XML downloaded and normalized.
pmid-27114546,27114546,PMC4868422,10.1073/pnas.1600485113,HIV-1 Vpr degrades the HLTF DNA translocase in T cells and macrophages.,available,unusable,yes,missing,,PMC XML body element is missing. Unusable PMC XML deleted from run artifacts.
pmid-27075251,27075251,PMC5756484,10.1099/jgv.0.000482,MCPIP1/regnase-I inhibits simian immunodeficiency virus and is not counteracted by Vpx.,available,unusable,yes,missing,,PMC XML body element is missing. Unusable PMC XML deleted from run artifacts.
pmid-27012366,27012366,,10.1016/j.bbagrm.2016.03.009,DEAD-box RNA helicase DDX3 connects CRM1-dependent nuclear export and translation of the HIV-1 unspliced mRNA through its N-terminal domain.,missing,not_attempted,yes,missing,,No PMCID found via NCBI idconv; PDF fallback will be needed.
pmid-26935098,26935098,PMC4776379,10.1186/s12977-016-0247-z,2-thio-6-azauridine inhibits Vpu mediated BST-2 degradation.,available,usable,no,not_attempted,/Users/xingmeng/.openclaw/workspaces/staff-scientist-ideker/agenticWorkflow_LiteratureScreeningAndFullTextReview/runs/host_pathogen_shared_mechanisms_apms_20260826/passes/pass_002/artifacts/fulltext_import/PMC_XML/normalized/PMC4776379.json,PMC XML downloaded and normalized.
pmid-26929078,26929078,PMC5026123,10.1002/wrna.1342,A structurally plastic ribonucleoprotein complex mediates post-transcriptional gene regulation in HIV-1.,available,usable,no,not_attempted,/Users/xingmeng/.openclaw/workspaces/staff-scientist-ideker/agenticWorkflow_LiteratureScreeningAndFullTextReview/runs/host_pathogen_shared_mechanisms_apms_20260826/passes/pass_002/artifacts/fulltext_import/PMC_XML/normalized/PMC5026123.json,PMC XML downloaded and normalized.
pmid-26919938,26919938,,10.1016/j.apjtm.2016.01.015,Dengue virus non-structural 1 protein interacts with heterogeneous nuclear ribonucleoprotein H in human monocytic cells.,missing,not_attempted,yes,missing,,No PMCID found via NCBI idconv; PDF fallback will be needed.
pmid-26889027,26889027,PMC4836312,10.1128/JVI.03172-15,The C-Terminal Tail of TRIM56 Dictates Antiviral Restriction of Influenza A and B Viruses by Impeding Viral RNA Synthesis.,available,unusable,yes,missing,,PMC XML body element is missing. Unusable PMC XML deleted from run artifacts.
pmid-26814617,26814617,,10.1111/cmi.12572,Identification of class II ADP-ribosylation factors as cellular factors required for hepatitis C virus replication.,missing,not_attempted,yes,missing,,No PMCID found via NCBI idconv; PDF fallback will be needed.
pmid-26784321,26784321,PMC4718513,10.1371/journal.pone.0147278,C-Terminal Auto-Regulatory Motif of Hepatitis C Virus NS5B Interacts with Human VAPB-MSP to Form a Dynamic Replication Complex.,available,usable,no,not_attempted,/Users/xingmeng/.openclaw/workspaces/staff-scientist-ideker/agenticWorkflow_LiteratureScreeningAndFullTextReview/runs/host_pathogen_shared_mechanisms_apms_20260826/passes/pass_002/artifacts/fulltext_import/PMC_XML/normalized/PMC4718513.json,PMC XML downloaded and normalized.
pmid-26758180,26758180,PMC4725006,10.1128/mBio.01862-15,Analysis of the Protein Kinase A-Regulated Proteome of Cryptococcus neoformans Identifies a Role for the Ubiquitin-Proteasome Pathway in Capsule Formation.,available,usable,no,not_attempted,/Users/xingmeng/.openclaw/workspaces/staff-scientist-ideker/agenticWorkflow_LiteratureScreeningAndFullTextReview/runs/host_pathogen_shared_mechanisms_apms_20260826/passes/pass_002/artifacts/fulltext_import/PMC_XML/normalized/PMC4725006.json,PMC XML downloaded and normalized.
pmid-26739056,26739056,PMC4810664,10.1128/JVI.01540-15,Prolactin Regulatory Element Binding Protein Is Involved in Hepatitis C Virus Replication by Interaction with NS4B.,available,unusable,yes,missing,,PMC XML body element is missing. Unusable PMC XML deleted from run artifacts.
pmid-26735137,26735137,PMC4703206,10.1371/journal.ppat.1005357,Characterization of RyDEN (C19orf66) as an Interferon-Stimulated Cellular Inhibitor against Dengue Virus Replication.,available,usable,no,not_attempted,/Users/xingmeng/.openclaw/workspaces/staff-scientist-ideker/agenticWorkflow_LiteratureScreeningAndFullTextReview/runs/host_pathogen_shared_mechanisms_apms_20260826/passes/pass_002/artifacts/fulltext_import/PMC_XML/normalized/PMC4703206.json,PMC XML downloaded and normalized.
pmid-26733158,26733158,PMC4939630,10.1515/hsz-2015-0260,Functional organization of human SAMHD1 and mechanisms of HIV-1 restriction.,available,usable,no,not_attempted,/Users/xingmeng/.openclaw/workspaces/staff-scientist-ideker/agenticWorkflow_LiteratureScreeningAndFullTextReview/runs/host_pathogen_shared_mechanisms_apms_20260826/passes/pass_002/artifacts/fulltext_import/PMC_XML/normalized/PMC4939630.json,PMC XML downloaded and normalized.
pmid-26699451,26699451,,10.1039/c5mb00732a,A novel topological centrality measure capturing biologically important proteins.,missing,not_attempted,yes,missing,,No PMCID found via NCBI idconv; PDF fallback will be needed.
pmid-26676782,26676782,PMC4733990,10.1128/JVI.01948-15,TRIM5α-Mediated Ubiquitin Chain Conjugation Is Required for Inhibition of HIV-1 Reverse Transcription and Capsid Destabilization.,available,unusable,yes,missing,,PMC XML body element is missing. Unusable PMC XML deleted from run artifacts.
pmid-26673098,26673098,,10.1016/j.virusres.2015.12.003,Interactome of the hepatitis C virus: Literature mining with ANDSystem.,missing,not_attempted,yes,missing,,No PMCID found via NCBI idconv; PDF fallback will be needed.
pmid-26582000,26582000,PMC4719611,10.1128/JVI.01880-15,Three-Dimensional Structural Characterization of HIV-1 Tethered to Human Cells.,available,unusable,yes,missing,,PMC XML body element is missing. Unusable PMC XML deleted from run artifacts.
pmid-26546555,26546555,,10.1016/j.jprot.2015.11.003,Novel interactions of domain III from the envelope glycoprotein of dengue 2 virus with human plasma proteins.,missing,not_attempted,yes,missing,,No PMCID found via NCBI idconv; PDF fallback will be needed.
pmid-26468522,26468522,PMC4702541,10.1128/JVI.02496-15,TRIM5 Retroviral Restriction Activity Correlates with the Ability To Induce Innate Immune Signaling.,available,usable,no,not_attempted,/Users/xingmeng/.openclaw/workspaces/staff-scientist-ideker/agenticWorkflow_LiteratureScreeningAndFullTextReview/runs/host_pathogen_shared_mechanisms_apms_20260826/passes/pass_002/artifacts/fulltext_import/PMC_XML/normalized/PMC4702541.json,PMC XML downloaded and normalized.
pmid-26360636,26360636,PMC4738181,10.1002/prca.201400189,Investigation of the HIV-1 matrix interactome during virus replication.,available,usable,no,not_attempted,/Users/xingmeng/.openclaw/workspaces/staff-scientist-ideker/agenticWorkflow_LiteratureScreeningAndFullTextReview/runs/host_pathogen_shared_mechanisms_apms_20260826/passes/pass_002/artifacts/fulltext_import/PMC_XML/normalized/PMC4738181.json,PMC XML downloaded and normalized.
pmid-26923960,26923960,,10.2222/jsv.65.71,[Ebola virus host cell entry].,missing,not_attempted,yes,missing,,No PMCID found via NCBI idconv; PDF fallback will be needed.
pmid-26719253,26719253,PMC4810631,10.1128/JVI.03146-15,MxB Is Not Responsible for the Blocking of HIV-1 Infection Observed in Alpha Interferon-Treated Cells.,available,unusable,yes,missing,,PMC XML body element is missing. Unusable PMC XML deleted from run artifacts.
pmid-26668372,26668372,PMC4703010,10.1073/pnas.1516305112,Specific induction of endogenous viral restriction factors using CRISPR/Cas-derived transcriptional activators.,available,unusable,yes,missing,,PMC XML body element is missing. Unusable PMC XML deleted from run artifacts.
pmid-26646010,26646010,PMC4676281,10.1128/mBio.01499-15,Kaposi's Sarcoma-Associated Herpesvirus Interleukin-6 Modulates Endothelial Cell Movement by Upregulating Cellular Genes Involved in Migration.,available,usable,no,not_attempted,/Users/xingmeng/.openclaw/workspaces/staff-scientist-ideker/agenticWorkflow_LiteratureScreeningAndFullTextReview/runs/host_pathogen_shared_mechanisms_apms_20260826/passes/pass_002/artifacts/fulltext_import/PMC_XML/normalized/PMC4676281.json,PMC XML downloaded and normalized.
pmid-26599333,26599333,,10.1089/aid.2014.0377,Comparative Interactome of HIV-1 Tat and Human T Lymphotropic Virus Type-1 Tax and the Cellular Transcriptional Machinery.,missing,not_attempted,yes,missing,,No PMCID found via NCBI idconv; PDF fallback will be needed.
pmid-26553990,26553990,PMC4664340,10.1073/pnas.1516920112,Dynamic allostery governs cyclophilin A-HIV capsid interplay.,available,unusable,yes,missing,,PMC XML body element is missing. Unusable PMC XML deleted from run artifacts.
pmid-26544088,26544088,,10.1021/acs.jcim.5b00419,Homology Model-Based Virtual Screening for the Identification of Human Helicase DDX3 Inhibitors.,missing,not_attempted,yes,missing,,No PMCID found via NCBI idconv; PDF fallback will be needed.
pmid-26483545,26483545,PMC4705996,10.1074/jbc.M115.691576,Mechanistic and Kinetic Differences between Reverse Transcriptases of Vpx Coding and Non-coding Lentiviruses.,available,usable,no,not_attempted,/Users/xingmeng/.openclaw/workspaces/staff-scientist-ideker/agenticWorkflow_LiteratureScreeningAndFullTextReview/runs/host_pathogen_shared_mechanisms_apms_20260826/passes/pass_002/artifacts/fulltext_import/PMC_XML/normalized/PMC4705996.json,PMC XML downloaded and normalized.
pmid-26406250,26406250,PMC4583462,10.1371/journal.ppat.1005185,Modulation of the Host Lipid Landscape to Promote RNA Virus Replication: The Picornavirus Encephalomyocarditis Virus Converges on the Pathway Used by Hepatitis C Virus.,available,usable,no,not_attempted,/Users/xingmeng/.openclaw/workspaces/staff-scientist-ideker/agenticWorkflow_LiteratureScreeningAndFullTextReview/runs/host_pathogen_shared_mechanisms_apms_20260826/passes/pass_002/artifacts/fulltext_import/PMC_XML/normalized/PMC4583462.json,PMC XML downloaded and normalized.
pmid-26396192,26396192,PMC4646388,10.1074/jbc.M115.666065,Natural Polymorphisms and Oligomerization of Human APOBEC3H Contribute to Single-stranded DNA Scanning Ability.,available,unusable,yes,missing,,PMC XML body element is missing. Unusable PMC XML deleted from run artifacts.
pmid-26385832,26385832,PMC4685255,10.1016/j.jtbi.2015.08.032,A multi-scale mathematical modeling framework to investigate anti-viral therapeutic opportunities in targeting HIV-1 accessory proteins.,available,usable,no,not_attempted,/Users/xingmeng/.openclaw/workspaces/staff-scientist-ideker/agenticWorkflow_LiteratureScreeningAndFullTextReview/runs/host_pathogen_shared_mechanisms_apms_20260826/passes/pass_002/artifacts/fulltext_import/PMC_XML/normalized/PMC4685255.json,PMC XML downloaded and normalized.
pmid-26362536,26362536,PMC4566291,10.1186/s12985-015-0365-6,Proteomic analysis of HIV-1 Gag interacting partners using proximity-dependent biotinylation.,available,usable,no,not_attempted,/Users/xingmeng/.openclaw/workspaces/staff-scientist-ideker/agenticWorkflow_LiteratureScreeningAndFullTextReview/runs/host_pathogen_shared_mechanisms_apms_20260826/passes/pass_002/artifacts/fulltext_import/PMC_XML/normalized/PMC4566291.json,PMC XML downloaded and normalized.
pmid-26339049,26339049,PMC4645635,10.1128/JVI.01714-15,HuR Displaces Polypyrimidine Tract Binding Protein To Facilitate La Binding to the 3' Untranslated Region and Enhances Hepatitis C Virus Replication.,available,unusable,yes,missing,,PMC XML body element is missing. Unusable PMC XML deleted from run artifacts.
pmid-26323588,26323588,PMC4555030,10.1038/srep13344,PI4K-beta and MKNK1 are regulators of hepatitis C virus IRES-dependent translation.,available,usable,no,not_attempted,/Users/xingmeng/.openclaw/workspaces/staff-scientist-ideker/agenticWorkflow_LiteratureScreeningAndFullTextReview/runs/host_pathogen_shared_mechanisms_apms_20260826/passes/pass_002/artifacts/fulltext_import/PMC_XML/normalized/PMC4555030.json,PMC XML downloaded and normalized.
pmid-26314804,26314804,PMC4551966,10.1038/srep13324,Identification of the interaction of VP1 with GM130 which may implicate in the pathogenesis of CVB3-induced acute pancreatitis.,available,usable,no,not_attempted,/Users/xingmeng/.openclaw/workspaces/staff-scientist-ideker/agenticWorkflow_LiteratureScreeningAndFullTextReview/runs/host_pathogen_shared_mechanisms_apms_20260826/passes/pass_002/artifacts/fulltext_import/PMC_XML/normalized/PMC4551966.json,PMC XML downloaded and normalized.
pmid-26275799,26275799,,10.1016/j.antiviral.2015.08.007,Pokeweed antiviral protein restores levels of cellular APOBEC3G during HIV-1 infection by depurinating Vif mRNA.,missing,not_attempted,yes,missing,,No PMCID found via NCBI idconv; PDF fallback will be needed.
pmid-26269178,26269178,PMC4580188,10.1128/JVI.01297-15,DDX60L Is an Interferon-Stimulated Gene Product Restricting Hepatitis C Virus Replication in Cell Culture.,available,unusable,yes,missing,,PMC XML body element is missing. Unusable PMC XML deleted from run artifacts.
pmid-26246577,26246577,PMC4580175,10.1128/JVI.01736-15,Suppressor of Cytokine Signaling 3 Is an Inducible Host Factor That Regulates Virus Egress during Ebola Virus Infection.,available,unusable,yes,missing,,PMC XML body element is missing. Unusable PMC XML deleted from run artifacts.
pmid-26221025,26221025,,10.1042/BJ20150445,"Dengue NS3, an RNAi suppressor, modulates the human miRNA pathways through its interacting partner.",missing,not_attempted,yes,missing,,No PMCID found via NCBI idconv; PDF fallback will be needed.
pmid-26215564,26215564,PMC4517359,10.1186/s12977-015-0192-2,HIV-1 Vpu utilizes both cullin-RING ligase (CRL) dependent and independent mechanisms to downmodulate host proteins.,available,usable,no,not_attempted,/Users/xingmeng/.openclaw/workspaces/staff-scientist-ideker/agenticWorkflow_LiteratureScreeningAndFullTextReview/runs/host_pathogen_shared_mechanisms_apms_20260826/passes/pass_002/artifacts/fulltext_import/PMC_XML/normalized/PMC4517359.json,PMC XML downloaded and normalized.
pmid-26212323,26212323,PMC4836839,10.1016/j.celrep.2015.06.063,Quantitative Proteomics Identifies Serum Response Factor Binding Protein 1 as a Host Factor for Hepatitis C Virus Entry.,available,usable,no,not_attempted,/Users/xingmeng/.openclaw/workspaces/staff-scientist-ideker/agenticWorkflow_LiteratureScreeningAndFullTextReview/runs/host_pathogen_shared_mechanisms_apms_20260826/passes/pass_002/artifacts/fulltext_import/PMC_XML/normalized/PMC4836839.json,PMC XML downloaded and normalized.
pmid-26211835,26211835,,10.1016/j.chom.2015.06.018,HIV-1 Exploits the Host Factor RuvB-like 2 to Balance Viral Protein Expression.,missing,not_attempted,yes,missing,,No PMCID found via NCBI idconv; PDF fallback will be needed.
